sequencing_ID;lab_ID;SR_sample_accession;SR_lane_accession;LR_sample_accession;LR_run_accession;ST;HC0;HC900_ceBG;HC2000_super_lineage;lineage;BAPS_level1;BAPS_level2;qc;included;serotype_lab;country_of_isolation;year_of_isolation;source;institute;travel_origin;city_Orphanage_Ethiopia;remarks;AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN;BETA-LACTAM;CEPHALOSPORIN;CHLORAMPHENICOL;GENTAMICIN;GENTAMICIN/KANAMYCIN/TOBRAMYCIN;KANAMYCIN;MACROLIDE;MACROLIDE-AZI;QUATERNARY AMMONIUM;QUINOLONE;QUINOLONE/TRICLOSAN;RIFAMYCIN;STREPTOMYCIN;SULFONAMIDE;TETRACYCLINE;TRIMETHOPRIM;aac(3)-IId;aac(3)-IIe;aac(3)-IIg;aac(6')-IIc;aac(6')-Ib-cr5;aadA1;aadA2;ant(2'')-Ia;aph(3'')-Ib;aph(3')-Ia;aph(6)-Id;arr;blaCARB-4;blaCTX-M;blaCTX-M-15;blaOXA;blaOXA-1;blaOXA-10;blaPSE;blaSCO;blaSCO-1;blaSHV;blaSHV-12;blaTEM;blaTEM-1;catA1;catA2;catB3;cmlA5;dfrA1;dfrA12;dfrA14;dfrA15;dfrA19;dfrA23;dfrA5;dfrA7;ere(A);floR;gyrA_S83F;mph(A);mph(E);msr(E);qacE;qacEdelta1;qacL;qnrA;qnrA1;qnrB;qnrB1;qnrB2;qnrS1;sul1;sul2;tet(A);tet(D);Col(BS512)_1;Col156_1;Col440II_1;Col440I_1;Col8282_1;ColRNAI_1;IncA/C2_1;IncFIA(HI1)_1_HI1;IncFIB(pHCM2)_1_pHCM2;IncFII(S)_1;IncFII(p96A)_1_p96A;IncFII(pRSB107)_1_pRSB107;IncHI1A(CIT)_1_pNDM-CIT;IncHI1B(CIT)_1_pNDM-CIT;IncHI1B(R27)_1_R27;IncHI2A_1;IncHI2_1;IncI1_1_Alpha;IncL/M(pMU407)_1_pMU407;IncN_1;IncQ1_1;IncX4_1;IncX4_2;IncY_1;p0111_1
NA;1343599;SRS10124251;SRR15853702;NA;NA;250866;250866;7922;750;7;5;17;pass;yes;NA;UK;2021;human;UKHSA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NA;1484740;SRS10443383;SRR16195344;NA;NA;287476;287476;7922;750;7;5;17;pass;yes;NA;UK;2021;human;UKHSA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0
NA;1519727;SRS11022572;SRR16893027;NA;NA;291468;250866;7922;750;7;5;17;pass;yes;NA;UK;2021;human;UKHSA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NA;1536256;SRS11178421;SRR17067094;NA;NA;250832;250832;7922;750;7;5;17;pass;yes;NA;UK;2021;human;UKHSA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NA;1537614;SRS11178398;SRR17067071;NA;NA;250832;250832;7922;750;7;5;17;pass;yes;NA;UK;2021;human;UKHSA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NA;PNUSAS259742;SRS12127420;SRR18163727;NA;NA;299543;299543;7922;750;NA;5;19;pass;yes;NA;USA;2022;NA;CDC;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NA;1646596;SRS13435640;SRR19693263;NA;NA;311573;311573;7922;750;7;5;17;pass;yes;NA;UK;2022;human;UKHSA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NA;202205355;NA;Salm202205355_S98;NA;NA;316483;289007;7922;750;NA;5;19;pass;yes;NA;France;2022;stool;Institut Pasteur;NA;NA;uploaded via Enterobase;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99.23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NA;202001598;NA;Salm202001598_S28;NA;NA;300649;300649;7922;750;7;5;17;pass;yes;NA;France;2020;stool;Institut Pasteur;NA;NA;uploaded via Enterobase;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NA;202005029;NA;Salm202005029_S43;NA;NA;300651;233606;7922;750;7;5;17;pass;yes;NA;France;2020;stool;Institut Pasteur;NA;NA;uploaded via Enterobase;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
32640_1_13;78315;ERS3779226;ERR9516182;NA;NA;NA;NA;NA;750;5;NA;NA;pass;yes;Concord;France;2007;stool;Institut Pasteur;NA;NA;failed Enterobase QC but passed mapping-based QC;0;1;1;2;1;1;0;3;0;2;1;0;1;2;2;2;1;0;0;1;1;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;1;1;2;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;100;100;0;0;0;0;0;100;0;0
32640_1_123;10337;ERS3779227;ERR9516237;NA;NA;NA;NA;NA;750;4;4;11;pass;yes;Concord;France;2010;human;Institut Pasteur;NA;NA;failed Enterobase QC but passed mapping-based QC;0;1;2;2;1;0;0;0;0;2;0;0;1;3;2;0;1;1;0;0;0;0;1;0;0;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;100;0
32640_1_173;99385;ERS3779276;ERR9516262;NA;NA;NA;NA;NA;750;4;4;11;pass;yes;Concord;France;2009;stool;Institut Pasteur;NA;NA;failed Enterobase QC but passed mapping-based QC;0;1;2;2;1;0;0;0;0;2;0;0;1;3;2;0;1;1;0;0;0;0;1;0;0;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;100;0;100;0
32640_1_194;63723;ERS3779281;ERR9516272;NA;NA;NA;NA;NA;750;4;4;13;pass;yes;Concord;France;2006;stool;Institut Pasteur;Ethiopia;NA;Adoptee from Ethiopia;0;2;1;1;1;0;0;0;0;2;0;0;0;3;2;0;1;1;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;100;0
32640_1_159;6554;ERS3779307;ERR9516254;NA;NA;307817;307817;7922;750;NA;NA;NA;pass;no;Concord;France;2006;human;Institut Pasteur;NA;NA;excluded due to non-identifiable lab ID;0;2;1;1;1;0;0;0;0;2;0;0;0;3;2;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;100;0
32640_1_184;5775;ERS3779333;ERR9516267;NA;NA;307425;307425;7922;750;NA;NA;NA;pass;no;Concord;France;2005;NA;Institut Pasteur;NA;NA;excluded due to non-identifiable lab ID;0;2;2;2;1;0;0;0;0;2;0;0;1;3;2;1;1;1;0;0;0;0;1;0;0;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;100;0;0;100;0
32640_1_217;77920;ERS3779343;ERR9516284;NA;NA;NA;NA;NA;750;5;2;5;pass;yes;Concord;France;2007;stool;Institut Pasteur;Ethiopia;NA;Adoptee from Ethiopia;0;1;1;2;1;1;0;3;0;2;1;0;1;2;2;2;1;0;0;1;1;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;1;1;2;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;100;100;0;0;0;0;0;0;0;0
32640_1_272;70296;ERS3779174;ERR9516311;NA;NA;NA;NA;NA;750;5;2;4;pass;yes;Concord;USA;2007;stool;DTU Denmark;Ethiopia;Addis Ababa - Orphanage E;US/Indiana;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32640_1_296;0508H45184;ERS3779182;ERR9516323;SAMEA110144039;ERR9855651;NA;NA;NA;750;5;2;6;pass;yes;Concord;Denmark;2005;stool;DTU Denmark;Ethiopia;Addis Ababa - Orphanage C/B;failed Enterobase QC but passed mapping-based QC;0;1;1;2;0;0;0;2;1;1;0;0;0;3;2;1;1;0;0;0;0;0;0;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;1;1;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;100;100;0;0;0;0;0;0;0;0
32640_1_304;255463;ERS3779181;ERR9516327;NA;NA;NA;NA;NA;750;4;4;14;pass;yes;Concord;The Netherlands;2004;stool;DTU Denmark;NA;NA;failed Enterobase QC but passed mapping-based QC;0;2;2;2;1;0;0;0;0;2;0;0;1;3;2;1;2;1;0;0;0;0;1;0;0;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;1;100;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;100;0
32640_1_364;70366;ERS3779198;ERR9516355;SAMEA110144037;ERR9855649;NA;NA;NA;750;5;2;4;pass;yes;Concord;USA;2007;stool;DTU Denmark;Ethiopia;NA;US/Rhode Island;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FD01848725;GR850;ERS3945013�;ERR3636811;NA;NA;NA;NA;NA;750;5;NA;NA;pass;yes;Concord;Ethiopia;2006;stool;Jimma University;Ethiopia;Addis Ababa;upload to Enterobase pending;0;1;1;1;1;1;0;1;0;1;0;0;1;2;2;1;0;0;0;1;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;0;100;0;0;0;0;0;100;0;0;0;0;0;0;0;0;100;100;100;0;0;0;0;0;0;0
FD01848732;GR618;ERS3945018�;ERR3636816;NA;NA;NA;NA;NA;750;5;NA;NA;pass;yes;Concord;Ethiopia;2006;blood;Jimma University;Ethiopia;Addis Ababa;NA;0;1;2;1;1;1;0;1;1;2;1;0;1;2;2;2;1;0;0;1;1;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;0;0;2;0;0;0;0;0;0;1;0;1;1;1;1;100;0;0;0;0;0;100;0;0;0;0;0;0;0;0;100;100;100;0;0;0;0;0;0;0
FD01848739;GR181;NA;GR181;NA;NA;NA;NA;NA;NA;NA;NA;NA;pass;yes;Concord;Ethiopia;2006;blood;Jimma University;NA;Jimma;upload to SRA pending;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FD01848773;GR861;NA;GR181;NA;NA;NA;NA;NA;NA;NA;NA;NA;pass;yes;6,7:-:-;Ethiopia;2006;stool;Jimma University;Ethiopia;Addis Ababa;upload to SRA pending;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
32640_1_60;101028;ERS3779217;ERR9516205;NA;NA;307483;307483;7922;750;NA;NA;NA;pass;no;Concord;France;2010;stool;Institut Pasteur;NA;NA;excluded because this was a duplicate of ERR9516233;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
32640_1_9;57901;ERS3779224;ERR9516180;NA;NA;307935;307935;71517;141;NA;NA;NA;pass;yes;Concord;France;2003;stool;Institut Pasteur;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
32640_1_42;1500643;ERS3779237;ERR9516196;NA;NA;307484;307484;71517;141;NA;NA;NA;pass;yes;Concord;France;2015;stool;Institut Pasteur;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
32640_1_94;12008771;ERS3779241;ERR9516223;NA;NA;307444;307444;141;141;NA;NA;NA;pass;no;6,7:l,v:-;France;2012;stool;Institut Pasteur;NA;NA;serovar Potsdam according to seqSero2;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
32640_1_102;16010034;ERS3779245;ERR9516227;NA;NA;307462;307462;71517;141;NA;NA;NA;pass;yes;Concord;France;2016;stool;Institut Pasteur;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
32640_1_111;13011580;ERS3779247;ERR9516231;NA;NA;307449;307449;71517;141;NA;NA;NA;pass;yes;Concord;France;2013;stool;Institut Pasteur;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
32640_1_63;10009130;ERS3779248;ERR9516206;NA;NA;307460;307460;71517;141;NA;NA;NA;pass;yes;Concord;France;2010;urine;Institut Pasteur;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
32640_1_71;14000038;ERS3779252;ERR9516210;NA;NA;307454;307454;71517;141;NA;NA;NA;pass;yes;Concord;France;2013;stool;Institut Pasteur;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
32640_1_135;15003460;ERS3779255;ERR9516243;NA;NA;307433;307433;716;716;NA;2;5;pass;no;Concord;France;2015;stool;Institut Pasteur;NA;NA;serovar Virchow according to seqSero2;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
32640_1_210;16002572;ERS3779290;ERR9516280;NA;NA;307395;307395;71517;141;NA;NA;NA;pass;yes;Concord;France;2016;stool;Institut Pasteur;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
32640_1_243;17010866;ERS3779298;ERR9516296;NA;NA;307412;167752;146547;146547;NA;NA;NA;pass;no;6,7:l,v:-;France;2017;stool;Institut Pasteur;NA;NA;43:l,w:l,w according to seqSero2;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
32640_1_254;15003904;ERS3779302;ERR9516303;NA;NA;307535;307535;27408;27408;NA;NA;NA;pass;no;Concord;France;2015;stool;Institut Pasteur;NA;NA;7:l,v:l,z13,z28 according to seqSero2;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
32640_1_257;17006716;ERS3779303;ERR9516304;NA;NA;307537;307537;141;141;NA;NA;NA;pass;no;6,7:l,v:-;France;2017;stool;Institut Pasteur;NA;NA;serovar Potsdam according to seqSero2;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
32640_1_163;6827;ERS3779308;ERR9516256;NA;NA;307649;307649;71517;141;NA;NA;NA;pass;yes;Concord;France;2006;stool;Institut Pasteur;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
32640_1_168;15004175;ERS3779310;ERR9516259;NA;NA;307482;307482;71517;141;NA;NA;NA;pass;yes;Concord;France;2015;stool;Institut Pasteur;Belize;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
32640_1_172;13006320;ERS3779311;ERR9516261;NA;NA;307456;307456;71517;141;NA;NA;NA;pass;yes;Concord;France;2013;stool;Institut Pasteur;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
32640_1_269;11005834;ERS3779313;ERR9516310;NA;NA;307527;307527;71517;141;NA;NA;NA;pass;yes;Concord;France;2011;stool;Institut Pasteur;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
32640_1_216;42781;ERS3779344;ERR9516283;NA;NA;307417;307417;105637;141;NA;NA;NA;pass;yes;Concord;France;2004;stool;Institut Pasteur;Madagascar;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
32640_1_240;3_84;ERS3779349;ERR9516295;NA;NA;307413;307413;709;709;NA;NA;NA;pass;no;Concord;France;1984;NA;Institut Pasteur;NA;NA;serovar Litchfield according to seqSero2;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
32640_1_252;17008765;ERS3779354;ERR9516301;NA;NA;307536;307536;141;141;NA;NA;NA;pass;no;6,7:l,v:-;France;2017;stool;Institut Pasteur;NA;NA;serovar Potsdam according to seqSero2;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
